"FilingID","Other Products and Services","Business Name"
1945235,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","JOHNSTONE BROKERAGE SERVICES, LLC / INDIVIDUAL CAPACITY"
1936743,"IARS OF SCHECHTER INVESTMENT ADVISORS, LLC (SIA) ARE ALSO LICENSED INS. AGENTS OF AFFILIATE ROBERT SCHECHTER & ASSOC. (DBA SCHECHTER WEALTH) AND SELL LIFE INS. AS SUCH IN THEIR CAPACITY AS LICENSED INS. AGENTS.",""
1951238,"CASH BUDGETING AND BILL PAYING, TAX PLANNING AND COMPLIANCE, INSURANCE REVIEW, ASSET ALLOCATION REVIEW",""
1952065,"IARS OF SCHECHTER INVESTMENT ADVISORS, LLC (SIA) ARE ALSO LICENSED INS. AGENTS OF AFFILIATE ROBERT SCHECHTER & ASSOC. (DBA SCHECHTER WEALTH) AND SELL LIFE INS. AS SUCH IN THEIR CAPACITY AS LICENSED INS. AGENTS.",""
1946464,"LICENSED INSURANCE AGENTS OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED INSURANCE AGENCIES",""
1951672,"TECHNOLOGY SERVICES",""
1957996,"REPRESENTATIVES OF THE FIRM ARE LICENSED INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS.",""
1949896,"TAX PREPARATION - PROVIDE 1040 FILING SERVICES FOR CERTAIN FINANCIAL PLANNING CLIENTS.",""
1929721,"BUSINESS CONSULTING SERVICES",""
1944595,"TRUSTEE ADMINISTRATION SERVICES",""
1943878,"ON OCCASION, MELD SELLS LIFE, DISABILITY AND/OR LONG TERM CARE INSURANCE TO CLIENTS FOR WHOM WE HAVE PREPARED A FINANCIAL PLAN OR WHO REQUESTED COVERAGE.",""
1933900,"INVESTMENTS IN TECHNOLOGY COMPANIES (STARTUPS)",""
1945089,"TRADE EXECUTION AS PART OF THE ADVISORY SERVICES.  NO EXTRA FEE CHARGED SINCE IT IS PART OF THE COMPLETE PACKAGE ""INVESTMENT ADVICE"".",""
1939170,"MCLAUGHLIN RYDER INVESTMENTS, INC. IS A DUALLY-REGISTERED, FULL-SERVICE BROKER-DEALER ENGAGED IN THE SALES OF VARIOUS SECURITIES PRODUCTS INCLUDING BUT NOT LIMITED TO, STOCKS, BONDS, AND MUTUAL FUNDS.",""
1953758,"MUTUAL FUNDS, VARIABLE LIFE AND ANNUITIES, EQUITY SECURITIES (INCLUDING PRIVATE EQUITY), REITS, LIMITED PARTNERSHIPS, WARRANTS, CORPORATE DEBT SECURITIES, COMMERCIAL PAPER, CDS, MUNICIPAL SECURITIES, US GOVT SECURITIES, AND MORTGAGE BROKERAGE SERVICES.",""
1949994,"INSURANCE PRODUCTS AND SERVICES.",""
1943629,"WE OFFER INSURANCE PRODUCTS",""
1962741,"FIXED PRODUCTS SUCH AS ANNUITIES, LIFE INSURANCE, LONG TERM CARE AND MEDICARE SUPPLEMENTS.",""
1949964,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1962787,"TPC OFFERS TAX PLANNING SERVICES WITH AN IN-HOUSE CPA. ONLY EXISTING TAX CLIENTS AND FINANCIAL PLANNING CLIENTS CAN RECEIVE THIS SERVICE--NEW ACCOUNTING CLIENTS OUTSIDE OF THE FINANCIAL PLANNING CLIENTS ARE NOT ENGAGED.",""
1927086,"BUSINESS VALUATION SERVICES.",""
1948651,"ADVISORY SERVICES FOR PROCESSES RELATED TO SMALL BUSINESS ACQUISITIONS, SCOUTING FOR TARGETS, EVALUATION OF BUSINESS MODELS, DUE DILIGENCE, ALGO TRADING IDEAS, SCENARIO ANALYSIS, RELATED SERVICES AND WEBSITE AND APP DEVELOPMENT",""
1944096,"INSURANCE SALES AND TAX AND ACCOUNTING SERVICES","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND TAX AND ACCOUNTING SERVICES THROUGH PRACTICECFO"
1949334,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1942273,"IMPLEMENTATION OF COMMISSIONABLE INSURANCE PRODUCTS.","INDIVIDUAL CAPACITY."
1956502,"INSURANCE PLANNING AND PRODUCTS; ACCOUNTING AND TAX SERVICES",""
1956334,"COMMISSIONABLE INSURANCE PRODUCTS IN ONES INDIVIDUAL CAPACITY",""
1931752,"WE OFFER FAMILY OFFICE AND REPORTING SERVICES IN ADDITION TO INVESTMENT ADVISORY SERVICES.",""
1958328,"INCOME TAX PREPARATION SERVICES",""
1947967,"FIXED, VARIABLE, DISABILITY, HEALTH, LONG TERM CARE AND LIFE INSURANCE PRODUCTS",""
1957449,"INSURANCE PRODUCTS",""
1953007,"IMPLEMENTATION OF INSURANCE SALES","INDIVIDUAL NAME / CAPACITY"
1939428,"OPERATES AND PROVIDES MULTIFAMILY OFFICE SERVICES, INCLUDING THE MANAGING OF NON-SECURITIZED REAL ESTATE HOLDINGS AND BUSINESS ENTITIES. BUSINESS PLANNING, ESTATE PLANNING, TRUST ADMINISTRATION, SUCCESSION PLANNING, TAX PREPARATION, ESTATE SETTLEMENT.",""
1955927,"THE FIRM PROVIDES COMPREHENSIVE FINANCIAL PLANNING SERVICES: CASH FLOW AND NET WORTH STATEMENTS; CASH FLOW MANAGEMENT; TAX PLANNING; EDUCATION PLANNING; NON-BUSINESS RISK MANAGEMENT; AND RETIREMENT, CHARITABLE AND ESTATE PLANNING.",""
1961441,"FINANCIAL PLANNING AND ADVICE",""
1961035,"IMPLEMENTATIONS OF INSURANCE RECOMMENDATIONS","DAVID Y. RHEE,INDEPENDENT INSURANCE BROKER"
1963049,"OUTSIDE INSURANCE, SELLING AND SERVICING FIXED INSURANCE PRODUCTS SUCH AS TERM LIFE INSURANCE, DISABILITY INSURANCE, LONG TERM CARE INSURANCE, CRITICAL ILLNESS INSURANCE, PROPERTY/CASUALTY INS. AND EXECUTIVE COMPENSATION BENEFITS THROUGH VARIOUS CARRIERS","SOME EMPLOYEES ARE REGISTERED REPRESENTATIVES FOR A BROKER DEALER."
1955019,"PRIVATE INVESTMENTS, MANAGEMENT OF BUSINESS AND PERSONAL ASSETS, RISK AND FAMILY OFFICE MANAGEMENT, FAMILY FOUNDATION MANAGEMENT, MULTI-GENERATIONAL LEGACY TRAINING AND A DEDICATED PROGRAM THAT FOCUSES ON WOMEN'S NEEDS SURROUNDING WEALTH.",""
1945575,"FLOURISH FACILITATES CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.  DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D-MISCELLANEOUS FOR MORE INFORMATION.",""
1963140,"REPRESENTATIVES OF TSA WEALTH MANAGEMENT ARE ALSO LICENSED INDEPENDENT INSURANCE AGENTS AND MAY OFFER CLIENTS INSURANCE PRODUCTS.",""
1944783,"IMPLEMENTATIONS OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LPL FINANCIAL."
1946284,"RECOMMENDATIONS OF COMMISSIONABLE INVESTMENTS AND INSURANCE","INDIVIDUAL NAME/CAPACITY"
1935976,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","PKS AND TED SPINARDI"
1951704,"IMPLEMENTATION OF INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1941502,"6B(3) SAGE RUTTY TRUST IS A COMPANY TO ASSIST CLIENTS MANAGE TRUST ASSETS.",""
1949177,"IMPLEMENTATIONS OF COMMISSIONABLE INVESTMENTS AND INSURANCE","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PKS."
1946566,"FIXED RATE ANNUITIES AND SECONDARY MARKET IN-FORCE INCOME (SETTLEMENT) ANNUITIES, LIFE AND HEALTH INSURANCE.","OTHER PRODUCTS ARE IMPLEMENTED THROUGH THE INDIVIDUAL"
1923576,"WE ALSO PROVIDE MUNICIPAL ADVISORY SERVICES TO STATE, REGIONAL, LOCAL, NOT-FOR-PROFIT AND OTHER BORROWERS AND, FROM TIME TO TIME RELATED CONSULTING SERVICES.",""
1953668,"THE CONSULTING SERVICES ARM OF SOUND CAPITAL SOLUTIONS IS A SOLUTIONS PROVIDER ARRANGEMENT. THIS PART OF THE BUSINESS PROVIDES TO FUND SPONSORS AND INVESTMENT ADVISERS MARKET INTELLIGENCE AND FUND CREATION, DEVELOPMENT, AND LAUNCH STRATEGIES.",""
1957685,"MUTUAL FUNDS, ANNUITIES, PUBLICLY OFFERED NON-PUBLICLY TRADED PRODUCTS, PRIVATE PLACEMENTS",""
1940234,"INSURANCE PRODUCTS SUCH AS LIFE, DISABIILTY, AND FIXED ANNUITIES.",""
1930083,"IN ADDITION TO INVESTMENT ADVICE, HAMEL ASSOCIATES, INC. ALSO PROVIDES FINANCIAL PLANNING AND TAX SERVICES.",""
1956336,"APPLICANT PROVIDES COMPREHENSIVE PERSONAL FINANCIAL PLANNING AND TAX COMPLIANCE SERVICES.",""
1956201,"INSURANCE","BOYD INSURANCE SERVICES, LLC"
1957463,"BROKERAGE SERVICES AND INSURANCE PRODUCTS",""
1954865,"PROVIDING SUBADVISORY SERVICES TO INVESTMENT MODELS AND PORTFOLIO SOLUTIONS ON THE CLARAPHI ADVISORY NETWORK PLATFORM. INCLUDING ONGOING MAINTENANCE OF INVESTMENT MODELS.",""
1941663,"ARIE KORVING IS THE AUTHOR OF BEFORE I GO: PREPARING YOUR AFFAIRS FOR YOUR HEIRS, WHICH IS AVAIL TO THE PUBLIC, INCLUDING ADVISORY CLIENTS.",""
1955979,"IMPLEMENTATION OF INSURANCE SALES","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL"
1953792,"REPRESENTATIVES OF THE FIRM MAY BE REGISTERED REPRESENTATIVES OR INSURANCE AGENTS AND MAY RECEIVE COMMISSIONS FOR SALES OF THESE PRODUCTS.","PRIVATE CLIENT SERVICES, LLC"
1949787,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1940432,"KELLY FINANCIAL GROUP, LLC IS A LICENSED INSURANCE PRODUCER",""
1939570,"PROVIDE INSURANCE SERVICES",""
1956324,"SOME RERPRESENTATIVES OF THE FIRM ARE LICENSED INDEPENDENT INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS.",""
1957593,"SOME IARS SELL INSURANCE PRODUCTS TO CLIENTS  SOME IARS SELL TAX SERVICES","TAX SERVICES OFFERED THROUGH HASENBERG TAX SERVICES, INC."
1957704,"INSURANCE PRODUCTS.",""
1954210,"EMPLOYER QUALIFIED RETIREMENT ACCOUNT ADMINISTRATION AND REPORTING","NEPSIS RETIREMENT SERVICES, INC."
1951762,"INSURANCE PRODUCTS",""
1956202,"EMPLOYEES HAVE THE CAPABILITY TO SELL BROKERAGE PRODUCTS TO CLIENTS.",""
1947013,"TRADITIONAL INSURANCE & FIXED ANNUITIES",""
1956304,"FINANCIAL PLANNING",""
1956407,"INSURANCE SALES",""
1953749,"REAL ESTATE INVESTMENT ADVICE, REAL ESTATE MANAGEMENT, AND INVESTMENT ASSET RECOVERY.",""
1945382,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1956664,"FIXED LIFE INSURANCE PRODUCTS, FIXED ANNUITIES, HEALTH INSURANCE, LTC","N/A"
1923829,"INSURANCE PRODUCTS",""
1923419,"FIXED LIFE AND ANNUITIES INSURANCE BUSINESS",""
1950724,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES","COMMISSIONABLE SECURITIES THROUGH AINVEST FINANCIAL, INC."
1941570,"WE MAY INTRODUCE CLIENTS TO THE FEDERALLY INSURED CASH ACCOUNT (""FICA"") MANAGED BY STONECASTLE CASH MANAGEMENT, LLC. WE ARE COMPENSATED DIRECTLY BY STONECASTLE FOR INTRODUCING NON-MANAGED ACCOUNTS TO THE FICA PROGRAM.",""
1950711,"TERM AND PERMANENT LIFE INSURANCE PRODUCTS AND FIXED ANNUITY PRODUCTS.",""
1924469,"AS NOTED ABOVE, REGISTRANT PROVIDES RECORD-KEEPING, CLERICAL, ACCOUNTING, TRUST, TAX, ESTATE PLANNING AND OTHER ADMINISTRATIVE SERVICES TO CLIENTS.",""
1947363,"SALES OF BOOK AUTHORED BY ROB SCHULZ AND PUBLISHED BY BEAU REMY PRESS",""
1957214,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INSURANCE SALES IMPLEMENTED THRU INDIVIDUAL, COMMISSIONABLE SECURITIES THRU INDIVIDUAL/PURSHE KAPLAN STERLING INVESTMENTS, INC."
1951064,"FINANCIAL PLANS - FLAT FEE FINANCIAL COUNSELING - HOURLY",""
1955230,"PROVIDE ADMINISTRATIVE SERVICES TO PRIVATE FUNDS WHICH ARE NOT AFFILIATED WITH WASATCH.",""
1950960,"TAX PREPARATION AND ACCOUNTING SERVICES",""
1925468,"CAPITA FINANCIAL NETWORK, LLC OFFERS FIXED ANNUITY AND LIFE INSURANCE PRODUCTS TO CLIENTS THROUGH ITS SUPERVISED PERSONS WHO ARE LICENSED INSURANCE AGENTS.","CAPITA INSURANCE AGENCY"
1942692,"CERTAIN MANAGERS, MEMBERS, AND REGISTERED EMPLOYEES OF KCIA ARE LICENSED INSURANCE AGENTS AND MAY RECOMMEND INSURANCE PRODUCTS. OFFICERS AND CERTAIN OF KCIA'S INDEPENDENT CONTRACTORS ARE REGISTERED REPRESENTATIVES OF BROKER-DEALERS",""
1952026,"DBA YELLOWWOOD: LICENSED INSURANCE AGENTS OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED BROKER DEALER.  REGISTERED REPRESENTATIVES OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED BROKER DEALER.","REGISTERED REPRESENTATIVES OF APW CAPITAL, INC."
1956862,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES IMPLEMENTED THROUGH INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PROCYON RISK, LLC."
1958895,"DATA PRODUCTS SUCH AS ESG SCREENS, DATA FEEDS AND FACTUAL ALERTS.",""
1949763,"INSURANCE PRODUCTS AND SECURITIES SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1951026,"INSURANCE PRODUCTS - NOT DEEMED TO BE SECURITIES (I.E.; DUAL REGISTRATION PRODUCTS) SUCH AS: LIFE , DISABILITY, LONG TERM CARE, AND CERTAIN ANNUITIES",""
1925506,"FAMILY OFFICE SERVICES INCLUDING: BOOKKEEPING, REPORTING, AND BILL PAY SERVICES; FAMILY GOVERNANCE, COACHING AND MENTORING.",""
1950000,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1946316,"MUTUAL FUNDS, VARIABLE INSURANCE PRODUCTS AND OTHER SECURITIES",""
1925463,"OUR ADVISORY REPRESENTATIVES MAY BE REGISTERED REPRESENTATIVES OF OSAIC SECURITIES CORP. AND/OR LICENSED INSURANCE AGENTS AND MAY RECOMMEND SECURITIES AND/OR INSURANCE PRODUCTS TO ADVISORY CLIENTS OF ZEPHYR INVESTMENT MANAGEMENT.",""
1958159,"COMMISSIONABLE SECURITIES PRODUCTS THROUGH BD",""
1951427,"BETH ZILKA IS AN INDEPENDENTLY LICENSED INSURANCE AGENT.","NO OTHER BUSINESS NAME"
1950522,"INSURANCE PRODUCTS",""
1948649,"WE PROVIDE FINANCIAL PLANNING SERVICES TO THE MAJORITY OF OUR INVESTMENT ADVISORY CLIENTS.",""
1915180,"MUTUAL FUND AND EXCHANGE-TRADED FUND ADMINISTRATION, FUND ACCOUNTING, COMPLIANCE SERVICES AND SHAREHOLDER SERVICES TO VICTORY PORTFOLIOS, VICTORY PORTFOLIOS II, VICTORY PORTFOLIOS III, AND VICTORY VARIABLE INSURANCE FUNDS",""
1948802,"PARKVIEW PROVIDES ADVICE PERTAINING TO FAMILY GOVERNANCE, SUCCESSION PLANNING AND PHILANTHROPIC PLANNING.",""
1942864,"BROKERAGE, ETF, MUTUAL FUNDS, STOCKS, BONDS, SECURITIES, FINANCIAL PLANNING, INSURANCE PRODUCTS.",""
1947087,"STEPHEN BLUM OWNS BUSINESSES THAT PROVIDE NON-FINANCIAL RELATED PRODUCTS AND SERVICES. BLUM MANAGEMENT GROUP INC. PROVIDES BUSINESS CONSULTING SERVICES TO BUSINESSES AND INDIVIDUALS AND ACCOUNTING SERVICES THROUGH ITS SUBSIDIARY,STRATEGIC BOOKKEEPER LLC.","BLUM MANAGEMENT GROUP, INC. AND ITS SUBSIDIARY, STRATEGIC BOOKKEEPER, LLC."
1953699,"INSURANCE PRODUCTS",""
1951028,"INSURANCE SALES AND SERVICE",""
1948547,"JOSEPH RILLOS IS A LICENSED INSURANCE AGENT IN THE STATE OF COLORADO.  HE OCCASIONALLY WILL SELL LIFE OR HEALTH INSURANCE TO CLIENTS IF REQUESTED.",""
1934335,"WE ALSO PROVIDE FINANCIAL PLANNING SERVICES.  SOME OF OUR MANAGEMENT PERSONS AND OTHER EMPLOYEES ARE INSURANCE AGENTS FOR UNAFFILIATED INSURANCE COMPANIES.",""
1949009,"IMPLEMENTATION OF INSURANCE SALES AND COLLEGE PLANNING SERVICES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1939554,"MYECFO PROVIDES GENERAL BUSINESS CONSULTING ADVICE AND ADMINISTRATIVE SUPPORT. WE ALSO HELP WITH TAX FILING AND BOOKKEEPING SERVICES. INVESTMENT ADVISORY SERVICES CONTINUE TO BE OUR PRIMARY BUSINESS.",""
1949078,"PSI'S PRINCIPAL BUSINESS ACTIVITY IS ACTING AS A SECURITIES BROKER-DEALER.  PSI AND ITS RRS CAN OFFER SECURITIES PRODUCTS SUCH AS MUTUAL FUNDS, VARIABLE ANNUITIES, VARIABLE LIFE INSURANCE, STOCKS, BONDS, CITS, ETFS & BROKERAGE ACCOUNTS.",""
1949116,"CONSULTING SERVICES",""
1932857,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INSURANCE SALES IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PKS"
1945618,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY/PURSHE KAPLAN STERLING INVESTMENTS"
1954014,"LICENSED INSURANCE AGENTS OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED INSURANCE AGENCIES",""
1943074,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1931513,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISER REPRESENTATIVES",""
1949818,"IMPLEMENTATION OF INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1954246,"THE FIRM HAS 1 LICENSED INSURANCE AGENT, JAMES LOQUAI.  MR. LOQUAI OFFERS LIFE AND DISABILITY INSURANCE AND ANNUITY PRODUCTS REQUIRING AN INSURANCE LICENSE THROUGH AGENCIES.",""
1923997,"INSURANCE",""
1933022,"WE PROVIDE TAX PREPARATION, TAX PLANNING AND ACCOUNTING SERVICES.","DAVE B. STRALEY, CPA DBA 3RD CREEK ACCOUNTING"
1954318,"TERM   DISABILITY LONG TERM CARE","MATTHEW S. KIMBERLEY"
1954545,"CERTAIN OF OUR SUPERVISED PERSONS ARE LICENSED INSURANCE AGENTS TO SELL LIFE, HEALTH, AND ANNUITY INSURANCE PRODUCTS.",""
1939585,"LICENSED INSURANCE AGENTS","INDIVIDUAL CAPACITY"
1954540,"THE FIRM MAY RECOMMEND INSURANCE PRODUCTS AS A PART OF THE PLANNING PROCESS, IF SUITABLE. INSURANCE PRODUCTS SOLD THROUGH AFFILIATED ENTITY.","PCA INSURANCE CONSULTANTS, LLC"
1928252,"INSURANCE PRODUCTS, TAX PLANNING",""
1950853,"SELLING LIFE AND LONG-TERM CARE INSURANCE.",""
1951707,"INSURANCE PRODUCTS","N/A"
1953610,"IMPLEMENTATION TAX PLANNING SERVICES","TAX PLANNING IMPLEMENTED THROUGH THE INDIVIDUAL"
1951450,"INSURANCE PRODUCTS",""
1948739,"TAX PREP /PLANNING AND ACCOUNTING SERVICES INSURANCE AGENCY WHO DOES RECEIVE COMMISSION FOR INSURANCE PFG - FINANCIAL PLANNING & MGMT DOES NOT RECEIVE COMMISSIONS FOR INSURANCE","PRINCETON FINANCIAL GROUP, LLC A HOLDING COMPANY"
1955969,"CERTAIN ADVISORS SELL INSURANCE PRODUCTS",""
1939722,"TAX PREPARATION SERVICES.",""
1956150,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1941496,"SOME OF IARS SELL INSURANCE PRODUCTS","CREEKMUR INC"
1944162,"THE FIRM IS ALSO LICENSED AS AN INSURANCE AGENCY AND SELLS INSURANCE PRODUCTS.",""
1950949,"INSURANCE PRODUCTS",""
1946651,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1949054,"FIXED AND VARIABLE ANNUITY INSURANCE SERVICES",""
1940008,"CERTAIN OF THE FIRM'S INVESTMENT ADVISER REPRESENTATIVES MAY OFFER COMMISSION-BASED INSURANCE PRODUCTS",""
1954571,"HEALTH INSURANCE, LIFE INSURANCE, SUPPLEMENTAL INSURANCE",""
1948933,"PROVIDES CONSULTING RELATED TO QUALIFIED RETIREMENT PLANS, PLAN DESIGN, COMPLIANCE AND ADMINISTRATIVE PRACTICES. ASSISTS WITH DUE DILIGENCE RELATED TO SELECTION OF SERVICE PROVIDERS INCLUDING RECORDKEEPERS, INVESTMENT CONSULTANTS & OCIO'S.",""
1948857,"TAX PREPARATION AND TAX RETURN FILING SERVICES.",""
1951965,"BROKERAGE SERVICES, INSURANCE PRODUCTS, AND INVESTMENT CONSULTING SERVICES TO INSTITUTIONAL CLIENTS  TRADE SETTLEMENT AND SECURITIES CLEARANCE, AND CORRESPONDENT CLEARING SERVICES; PRIME BROKERAGE SERVICES; AND SECURITIES LENDING.","WELLS FARGO ADVISORS"
1950154,"THE ADVISER PROVIDES TAX PREPARATION SERVICES.",""
1934340,"TAX PREPARATION AND FILING SERVICES.",""
1945339,"CERTAIN IAR'S ARE LICENSED INSURANCE AGENTS AND MAY SELL LIFE, DISABILITY OR LONG TERM CARE INSURANCE AS NEEDED OR REQUESTED BY THE CLIENT.",""
1947307,"LIFE, LTC, AND ANNUITIES","ENTREPRENEUR DEVELOPMENT, INC. OR INDIVIDUALLY"
1952030,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1952943,"TAX PREPARATION, TAX RETURN SERVICES, BUSINESS ADVISORY, AND PAYROLL SERVICES.",""
1948824,"INSURANCE, ACCOUNTING, TAX PREPARATION, AND TRUSTEE SERVICES (TRUSTEE SERVICES FOR NON- INVESTMENT ADVISORY CLIENTS ONLY)",""
1926561,"COMMISSION-BASED INSURANCE SALES",""
1952646,"LIFE INSURANCE AND FIXED ANNUITIES",""
1952373,"W&A OFFERS FINANCIAL PLANNING AND DIVORCE PLANNING SERVICES FOR EITHER AN HOURLY OR FIXED FEE. PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION ON UPTIQ AND OUR AFFLIATE FOCUS RISK SOLUTIONS.",""
1941497,"INCLUDED IN SECTION 6.B(2) ABOVE. WE DON'T SELL ANY PRODUCTS, BUT WE DO PROVIDE FINANCIAL PLANNING AND OTHER FINANCIAL SERVICES.",""
1947198,"ADMINISTRATIVE CONSULTING FOR RETIREMENT PLANS NOT INVESTMENT ADVICE RELATED.",""
1940418,"IAR'S OF THE FIRM MAY SELL INSURANCE PRODUCTS  AND RECEIVE COMPENSATION.",""
1944426,"INSURANCE PRODUCTS ARE SOLD BY THE ADVISORY REPRESENTATIVES OF BLUEPRINT WEALTH MANAGEMENT INC. IN THEIR SEPARATE ROLES AS INSURANCE AGENTS.",""
1943992,"FIXED INSURANCE PRODUCTS","LEIGH BALDWIN & CO., LLC"
1948847,"FIXED LIFE INSURANCE PRODUCTS, FIXED ANNUITIES, HEALTH INSURANCE, LTC","N/A"
1932642,"ADVISORS MAY SELL BROKERAGE COMMISSION RETAIL PRODUCTS OR INSURANCE PRODUCTS.",""
1926764,"PROVIDE INSURANCE PRODUCTS AND SERVICES","MITCHELL RETIREMENT GROUP"
1954395,"COMMISSIONABLE INSURANCE PRODUCTS","OXFORD ADVISORY GROUP, LLC"
1953819,"LIFE INSURANCE, DISABILITY INSURANCE, AND ANNUITIES.",""
1952246,"INSURANCE PRODUCTS LIKE, LIFE INSURANCE, DISABILITY, LTC INSURANCE, AND ANNUITIES","V. SCOTT SONNIER AND INSURANCE MANAGEMENT SERVICES OF AMERICA LLC."
1923174,"COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1952674,"CERTAIN INVESTMENT ADVISOR REPRESENTATIVES OFFER INSURANCE PRODUCTS, BUSINESS SUCCESSION PLANNING, TAX PREPARATION, TAX PLANNING, DIVORCE PLANNING, OR ESTATE PLANNING.",""
1952771,"INSURANCE PRODUCTS AND FINANCIAL PLANNING",""
1951241,"INSURANCE PRODUCTS","SEPARATE CAPACITY AS INDIVIDUALLY LICENSED INSURANCE AGENT"
1952651,"CERTAIN INSURANCE PRODUCTS SUCH AS LIFE, DISABILITY AND LONG-TERM CARE INSURANCE.  IN ADDITION, FIXED AND FIXED INDEX ANNUITIES.",""
1943546,"WITH REGARD TO CERTAIN REAL ESTATE INVESTMENTS, CCP, EITHER DIRECTLY OR THROUGH A THIRD-PARTY PROPERTY MANAGER, MAY PROVIDE SERVICES IN CONNECTION WITH THE PROPERTY, WHICH MAY INCLUDE THE MANAGEMENT, OPERATION, SUPERVISION, AND MAINTENANCE OF THE PROPERTY.",""
1958227,"AARON LINDBERG IS ALSO A LICENSED INDEPENDENT INSURANCE AGENT AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS.",""
1958352,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1936928,"LIFE INSURANCE, LONG-TERM CARE, FIXED ANNUITIES AND FIXED INDEXED ANNUITIES",""
1949003,"PCI MAY PROVIDE VENDOR SERVICES AS NEEDED TO ASSIST ERISA PLAN SPONSORS TO IDENTIFY AND EVALUATE 3RD-PARTY VENDORS THAT PROVIDE NECESSARY SUPPORT SERVICES TO THE PLAN. PCI'S FEES FOR VENDOR SERVICES ARE SEPARATE AND DISTINCT FROM PCI'S ADVISORY FEES.",""
1927455,"INSURANCE PRODUCTS ARE SOLD TO CLIENTS DURING THE FINANCIAL PLANNING PROCESS.",""
1936472,"OCCASIONALLY SELL LIFE INSURANCE AND INDEX ANNUITIES.",""
1948376,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INSURANCE SALES IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PKS"
1927362,"LIFE INSURANCE, FIXED ANNUITIES, DISABILITY INSURANCE, LONG TERM CARE INSURANCE.","INDIVIDUAL CAPACITY"
