"FilingID","Individual Name","Firm or Organization Name","CRD Number","Effective Date","Termination Date","Street 1","Street 2","City","State","Country","Postal Code","Private Residence?","Description"
1948524,"","BRITISH COLUMBIA INVESTMENT MANAGEMENT CORPORATION",,01/11/2018,02/07/2025,"301-2940 JUTLAND ROAD","VICTORIA","BRITISH COLUMBIA","","Canada","V8T 5K6","N","MAIN HOLDING COMPANY FOR CANADIAN PENSION FUND AND CONTROLLING SHAREHOLDER OF HAYFIN CAPITAL HOLDINGS LIMITED."
1923856,"ADAMS, PATRICK, S","",2438502,01/01/2008,,"6898 S. UNIVERSITY BLD, #100","","CENTENNIAL","CO","United States","80122","N","PATRICK ADAMS IS CEO OF PVG ASSET MANAGMENT"
1923856,"PECORARO, JOSEPH, NICHOLAS","",831015,01/02/2015,,"24918 GENESE TRAIL ROAD","","GOLDEN","CO","United States","80401","N","MR. PECORARO IS THE CCO OF PVG ASSET MANAGMENT"
1953360,"Beck, Nathan, Donald","",6894329,08/31/2022,,"8427 OLD BINGHAM HWY","","WEST JORDAN","UT","United States","84088","N","CEO/DIRECTOR"
1950655,"SCHMIDT, JACOB, AARON","",5940697,10/01/2020,,"6920 POINTE INVERNESS WAY","STE 170","FORT WAYNE","IN","United States","46804","N","NEW SOLE PROPRIETOR OF FIRM."
1950862,"VISCONTI, JOSEPH, VINCENT","",1609655,03/01/1996,,"1207 ROUTE 9 SUITE 10","","WAPPINGERS FALLS","NY","United States","12590","N","MR. VISCONTI IS VICE PRESIDENT AND 1/3 OWNER."
1950862,"GRIMALDI, MARK, ANTHONY","",1456488,03/01/1996,,"1207 ROUTE 9 SUITE 10","","WAPPINGERS FALLS","NY","United States","12590","N","MR. GRIMALDI IS PRESIDENT AND 2/3 OWNER"
1950862,"PITZ, SHEILA, ELLEN","",5196267,10/01/2018,,"1207 ROUTE 9 SUITE 10","","WAPPINGERS FALLS","NY","United States","12590","N","MS. PITZ IS CCO EFFECTIVE OCTOBER 1, 2018"
1954972,"Matthew, Bennett, G","",6580517,01/01/2014,,"192 FORESIDE ROAD","","FALMOUTH","ME","United States","04105","N","MATTHEW BENNETT IS THE PRINCIPAL AND SOLE OWNER OF BENNETT SELBY INVESTMENTS"
1954580,"MALLET, ARTHUR, JACQUES","",4981263,03/31/2021,,"1001 BISHOP STREET","SUITE 1090","HONOLULU","HI","United States","96813","N","PRESIDENT AND CHIEF OPERATING OFFICER"
1959761,"NEARY, JOSEPH, DANIEL","",2993505,10/01/2014,,"200 NORTH SEPULVEDA","SUITE 1200","EL SEGUNDO","CA","United States","90245","N","MR. NEARY IS THE CHIEF RISK OFFICER OF THE CFG NETWORK AND HAS THE POWER, DIRECTLY OR INDIRECTLY, TO DIRECT THE MANAGEMENT OR POLICIES OF THE FIRM."
1959761,"ANTONIADES, ADAM, NICHOLAS","",2261744,07/01/2014,,"655 WEST BROAWAY","12TH FLOOR","SAN DIEGO","CA","United States","92101","N","MR ANTONIADES IS THE PRESIDENT OF THE CFG NETWORK OF BROKER DEALERS AND HAS THE POWER, DIRECTLY OR INDIRECTLY,TO DIRECT THE MANAGEMENT OR POLICIES OF THE FIRM."
1959761,"Taylor, Thomas, Byron","",2193426,04/27/2021,,"2301","","EL SEGUNDO","CA","United States","90245","N","MANAGER, CEO, PRESIDENT"
1959761,"Gooley, Thomas, Andrew","",4526760,04/27/2021,,"655 W BROADWAY","12TH FLOOR","SAN DIEGO","CA","United States","92101","N","MANAGER"
1959827,"","EMIGRANT PARTNERS, LLC",,05/26/2020,,"12 HAVEMEYER PLACE","","GREENWICH","CT","United States","06830","N","PURE HAS ISSUED A CONVERTIBLE NOTE AND AS PART OF THE GOVERNANCE OF THE NOTE; THEY HAVE CERTAIN VETO RIGHTS SUCH AS BUDGETS, MERGERS, ACQUISITIONS, AND HIRING OF EXECUTIVES."
1959843,"","EMIGRANT PARTNERS, LLC",,05/26/2020,,"12 HAVEMEYER PLACE","","GREENWICH","CT","United States","06830","N","PURE HAS ISSUED A CONVERTIBLE NOTE AND AS PART OF THE GOVERNANCE OF THE NOTE; THEY HAVE CERTAIN VETO RIGHTS SUCH AS BUDGETS, MERGERS, ACQUISITIONS, AND HIRING OF EXECUTIVES."
1954399,"","SVWA PARTNERS",,02/21/2019,,"1 SKIDAWAY VILLAGE WALK","SUITE 201","SAVANAH","GA","United States","31411","N","PURSUANT TO MANAGEMENT AGREEMENTS (THE ""MANAGEMENT AGREEMENTS"") BETWEEN SOUND VIEW WEALTH ADVISORS GROUP, LLC, FOCUS AND SVWA PARTNERS (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS OF SOUND VIEW WEALTH ADVISORS GROUP, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF SOUND VIEW WEALTH ADVISORS GROUP, LLC.  THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1961739,"","CENTRICUS FINANCIAL INVESTMENTS GP LIMITED",,11/21/2016,,"WHITELEY CHAMBERS","DON STREET","ST HELIER","","Jersey","JE2 4TR","N","GENERAL PARTNER OF CENTRICUS HOLDINGS I LP AND CENTRICUS FINANCIAL INVESTMENTS LP"
1961739,"","CENTRICUS PARTNERS LP",,11/21/2016,,"WHITELEY CHAMBERS","DON STREET","ST HELIER","","Jersey","JE2 4TR","N","BENEFICIAL OWNER OF CENTRICUS FINANCIAL INVESTMENTS GP LIMITED"
1922435,"Fitchard, Serena","",7617990,05/04/2022,,"155 N LAKE AVE","#500","PASADENA","CA","United States","91101","N","COO"
1922435,"Yauchzee, Sarah","",8025548,01/01/2024,,"155 N LAKE AVE","#500","PASADENA","CA","United States","91101","N","PROMOTED TO DIRECTOR OF RETIREMENT PLAN OPERATIONS"
1949764,"","BRIGHTWATERS MANAGEMENT COMPANY, LLC",,05/12/2021,,"111 SECOND AVENUE NE","SUITE 900","ST. PETERSBURG","FL","United States","33701-3434","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN ARS WEALTH ADVISORS GROUP, LLC, FOCUS AND BRIGHTWATERS MANAGEMENT COMPANY, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF ARS WEALTH ADVISORS GROUP, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF ARS WEALTH ADVISORS GROUP, LLC.  THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1939233,"","SIM PARTNERS, L.L.C.",,06/01/2021,,"2343 E. BROADWAY BLVD.","SUITE 116","TUSCON","AZ","United States","85719","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN SONORA INVESTMENT MANAGEMENT GROUP, LLC, FOCUS AND SIM PARTNERS, L.L.C. (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF SONORA INVESTMENT MANAGEMENT GROUP, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF THE SONORA INVESTMENT MANAGEMENT GROUP, LLC.  THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1932249,"","CDF PARTNERS, LLC",,02/14/2018,,"8730 STONY POINT PKWY","SUITE 100","RICHMOND","VA","United States","23235","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN CAMPBELL DEEGAN WEALTH MANAGEMENT, LLC, FOCUS AND CDF PARTNERS,  LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS OF CAMPBELL DEEGAN WEALTH MANAGEMENT, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  CAMPBELL DEEGAN WEALTH MANAGEMENT, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1943436,"","KENNEDY LEWIS MANAGEMENT LP",290399,06/30/2022,,"225 LIBERTY STREET","SUITE 4210","NEW YORK","NY","United States","10281","N","KENNEDY LEWIS INVESTMENT MANAGEMENT LLC ( KLIM ) HAS 2 OF THE 5 BOARD SEATS OF SANCTUARY WEALTH GROUP, LLC WHICH OWNS 100% OF SANCTUARY ADVISORS LLC. KLIM WITH THESE 2 BOARDS SEATS HAS 40% OF THE VOTING RIGHTS."
1963123,"Contopoulos, Michael","",4531964,03/19/2025,,"1251 AVENUE OF THE AMERICAS","SUITE 4102","NY","NY","United States","10020","N","DEPUTY CHIEF INVESTMENT OFFICER"
1963123,"SUZUKI, DAN, JAMES","",4652615,03/19/2025,03/19/2025,"1251 AVENUE OF THE AMERICAS","SUITE 4102","NY","NY","United States","10020","N","NO LONGER WITH THE FIRM"
1958372,"MECCA, MICHAEL, ANTHONY","",1698926,07/14/2018,,"420 LEXINGTON AVENUE","SUITE 2220","NEW YORK","NY","United States","10170-2220","N","MEMBER OF COMMITTEE THAT HAS RESPONSIBILITIES FOR INVESTMENT ADVISOR BUSINESS AND CONTROL OF ADVISOR POLICIES"
1946055,"","MIRAE ASSET GLOBAL INVESTMENTS CO., LTD.",,04/08/2008,,"12F, TOWER 1","33, JONG-RO,  JONGNO-GU","SEOUL","","Korea, South","","N","MIRAE ASSET GLOBAL INVESTMENTS CO., LTD. IS THE HEADQUARTERS FOR THE MIRAE ASSET GLOBAL FINANCIAL GROUP, OF WHICH THE REGISTRANT IS A MEMBER."
1951623,"","GREENSBORO LEGACY PARTNERS",,11/09/2021,,"8180 GREENSBORO DRIVE","SUITE 1180","MCLEAN","VA","United States","22102","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN CASSADAY & CO WEALTH MANAGEMENT, LLC, FOCUS AND GREENSBORO LEGACY PARTNERS (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF CASSADAY & CO WEALTH MANAGEMENT WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF CASSADAY & CO WEALTH MANAGEMENT, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1961892,"","WJMC, LLC",,05/20/2019,,"717 FIFTH AVENUE","11TH FLOOR","NEW YORK","NY","United States","10022","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN WILLIAMS JONES WEALTH MANAGEMENT, LLC, FOCUS AND WJMC, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF WILLIAMS JONES WEALTH MANAGEMENT, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF WILLIAMS JONES WEALTH MANAGEMENT, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1926220,"EDMONDS, CHRISTOPHER, SCOTT","",6241264,01/01/2024,,"5660 NEW NORTHWEST DRIVE NW","","ATLANTA","GA","United States","30328","N","AS THE PRESIDENT OF ICE FIXED INCOME AND DATA SERVICES, MR. EDMONDS IS RESPONSIBLE FOR ICE DATA SERVICES AND MAY BE DEEMED TO HAVE THE POWER TO DIRECT THE MANAGEMENT OR POLICIES OF THE REGISTRANT."
1926220,"PAWAR, VARUN, VISHWANATH","",7857398,01/01/2024,,"11 WALL STREET","","NEW YORK","NY","United States","10005","N","AS CHIEF PRODUCT OFFICER OF ICE FIXED INCOME AND DATA SERVICES, MR. PAWAR IS RESPONSIBLE FOR PRODUCTS AND SERVICES OF ICE DATA SERVICES AND MAY BE DEEMED TO HAVE THE POWER TO DIRECT THE MANAGEMENT OR POLICIES OF THE REGISTRANT."
1963038,"BRILEY, CHRISTOPHER, Pickett","",4874358,03/01/2019,,"290 WOODCLIFF DRIVE","","FAIRPORT","NY","United States","14450","N","CHIEF TECHNOLOGY OFFICER FOR MANNING & NAPIER ADVISORS, LLC (MNA).  MANAGES THE IT TEAM THAT SUPPORTS MNA AND RAINIER AND IS RESPONSIBLE FOR ALL TECHNOLOGY AND SYSTEMS DECISIONS.  SERVES ON MNA'S EXECUTIVE COMMITTEE."
1963038,"Morabito, Scott, James","",6838712,04/01/2021,,"290 WOODCLIFF DRIVE","","FAIRPORT","NY","United States","14450","N","OVERSEES FUNCTIONAL AND PERSONNEL DECISIONS FOR CLIENT SERVICES AND CUSTODIAL SERVICES FOR MNA'S AFFILIATED CUSTODIAN, MANAGES CERTAIN BACK OFFICE OPERATIONS SUCH AS PROXY VOTING, AND SITS ON THE EXECUTIVE COMMITTEE WHICH ESTABLISHES AND EXECUTES FIRM STRATEGY."
1963038,"BATTAGLIA, PAUL, JOHN","",6007994,03/01/2018,,"290 WOODCLIFF DRIVE","","FAIRPORT","NY","United States","14450","N","PAUL SERVES AS CFO TO MNA.  WHILE HE IS NOT A NAMED OFFICER OF RAINIER, HE OVERSEES RAINIER'S FINANCIALS AND ALL ASSOCIATED INPUTS.  HE SERVES ON MNA'S EXECUTIVE COMMITTEE."
1963038,"STRABO, HENRIK","",1287143,01/01/2019,,"600 UNIVERSITY STREET","","SEATTLE","WA","United States","98101","N","MR. STRABO SERVES AS CHIEF INVESTMENT OFFICER AND IS RESPONSIBLE FOR PORTFOLIO DECISIONS AND OVERSEEING THE INVESTMENT TEAM"
1963038,"Green, Stacey","",7355958,04/01/2021,,"290 WOODCLIFF DRIVE","","FAIRPORT","NY","United States","14450","N","MANAGES HUMAN RESOURCES PERSONNEL AND POLICIES, INCLUDING PAYROLL, RECRUITING, EMPLOYEE BENEFITS, DIVERSITY INITIATIVES, AND BUSINESS CONTINUITY MATTERS.  SHE IS A MEMBER OF MNA'S EXECUTIVE COMMITTEE."
1963038,"MCGREEVY, AARON, THOMAS","",5541148,03/01/2019,,"290 WOODCLIFF DRIVE","","FAIRPORT","NY","United States","14450","N","AS CHIEF DISTRIBUTION OFFICER FOR MANNING & NAPIER ADVISORS, LLC (MNA), AARON IS RESPONSIBLE FOR ESTABLISHING SALES STRATEGIES, OVERSEEING SALES PERSONNEL, GENERATING SALES GROWTH.  HE IS ALSO A MEMBER OF MNA'S EXECUTIVE COMMITTEE WHICH IS CHARGED WITH ESTABLISHING AND EXECUTING FIRM STRATEGY."
1963038,"Kingsley Brunner, Nicole","",7088652,03/01/2019,,"290 WOODCLIFF DRIVE","","FAIRPORT","NY","United States","14450","N","CHIEF MARKETING AND STRATEGY OFFICER FOR MANNING & NAPIER ADVISORS, LLC (MNA).  SHE IS RESPONSIBLE FOR ALL OF MNA AND RAINIER'S MARKETING COLLATERAL, AND DEVELOPING AND SUPPORTING SALES STRATEGY.  SERVES ON MNA'S EXECUTIVE COMMITTEE."
1963038,"Welles, Jay","",7694388,01/26/2023,,"290 WOODCLIFF DRIVE","","FAIRPORT","NY","United States","14618","N","JAY WELLES WAS APPOINTED TO MNA'S EXECUTIVE COMMITTEE, WHICH OVERSEES THE BUSINESS OF MN'S OPERATING ENTITIES, INCLUDING RAINIER."
1953943,"","RF PARTNERS, LLC",,02/01/2021,,"3343 PEACHTREE ROAD NE","SUITE 500","ATLANTA","GA","United States","30326","N","PURSUANT  TO  A  MANAGEMENT  AGREEMENT  (THE  ""MANAGEMENT  AGREEMENT"")  BETWEEN  ROLLINS FINANCIAL ADVISORS, LLC, FOCUS AND RF PARTNERS, LLC (THE ""MANAGEMENT  COMPANY""),  THE  MANAGEMENT  COMPANY  HAS  AGREED  TO  PROVIDE  PERSONS TO SERVE AS OFFICERS AND LEADERS OF ROLLINS FINANCIAL ADVISORS, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  ROLLINS FINANCIAL ADVISORS, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1940708,"Hall, Kim, Meyer","",7012215,01/01/2020,,"262 NW POLK AVE","","CORVALLIS","OR","United States","97330","N","25% PARTNER"
1963831,"TITO, SUZANNE","",447346,06/30/2016,,"","","","","","","Y","DUE TO PERSONAL LOANS TO MICHAEL TITO"
1963459,"","CRESCENT GROVE HOLDINGS, LLC",,03/29/2023,,"100 N. FIELD DRIVE","SUITE 215","LAKE FOREST","IL","United States","60045","N","100% SHAREHOLDER"
1944214,"","THE CAPFINANCIAL GROUP LLC.",,11/01/2024,,"4208 SIX FORKS ROAD, SUITE 1700","","RALEIGH","NC","United States","27609","N","THE CAPFINANCIAL GROUP, LLC. (PARENT COMPANY OF CAPTRUST, SEC#801-62193) HAS INDIRECT CONTROL OVER THE MANAGEMENT OF BOSTON FINANCIAL MANAGEMENT LLC (BOSTON FINANCIAL) BY VIRTUE OF ACQUISITION OF THE ASSETS OF BOSTON FINANCIAL. ON 11/04/2024 BOSTON FINANCIAL EMPLOYEES BECAME EMPLOYEES OF CAPTRUST. CLIENTS AFFIRMATIVELY OR CONSTRUCTIVELY CONSENTED TO THE ASSIGNMENT OF THEIR BOSTON FINANCIAL AGREEMENTS TO CAPTRUST. IN THE MEANWHILE, BOSTON FINANCIAL CONTINUES TO OPERATE AS A REGISTERED INVESTMENT ADVISER."
1950946,"","THE CAPFINANCIAL GROUP LLC.",,01/27/2025,,"4208 SIX FORKS ROAD, SUITE 1700","","RALEIGH","NC","United States","27609","N","THE CAPFINANCIAL GROUP, LLC. (PARENT COMPANY OF CAPTRUST, SEC#801-62193) HAS INDIRECT CONTROL OVER THE MANAGEMENT OF CAROLINAS WEALTH CONSULTING LLC (CWC) BY VIRTUE OF ACQUISITION OF THE ASSETS OF CWC. ON 01/28/2025 CWC EMPLOYEES BECAME EMPLOYEES OF CAPTRUST. CLIENTS AFFIRMATIVELY OR CONSTRUCTIVELY CONSENTED TO THE ASSIGNMENT OF THEIR CWC AGREEMENTS TO CAPTRUST. IN THE MEANWHILE, CWC CONTINUES TO OPERATE AS A REGISTERED INVESTMENT ADVISER."
1941806,"Codrick, Ryan, Marshall","",6696431,11/12/2018,,"126 MATHEWS STREET","SUITE 1600","GREENSBURG","PA","United States","15601","N","RYAN HAS BEEN DESIGNATED AS AN OFFICER OF THE COMPANY."
1941806,"CASH, ALYSSA, ANN","",7882585,01/01/2023,,"126 MATHEWS STREET","SUITE 1600","126 MATHEWS STREET","PA","United States","15601","N","ALYSSA HAS BEEN DESIGNATED AS AN OFFICER OF THE COMPANY."
1949621,"","MAGELLAN FINANCIAL GROUP LIMITED",,11/21/2006,,"LEVEL 36","25 MARTIN PLACE","SYDNEY","","Australia","2000","N","MAGELLAN ASSET MANAGEMENT LIMITED, TRADING AS MFG ASSET MANAGEMENT, IS WHOLLY OWNED BY MAGELLAN FINANCIAL GROUP LIMITED. MAGELLAN FINANCIAL GROUP LIMITED IS THE PARENT ENTITY AND IS LISTED ON THE AUSTRALIAN SECURITIES EXCHANGE."
1943752,"","ODYF LLC",,09/01/2021,,"1540 THE GREENS WAY","","JACKSONVILLE BEACH","FL","United States","32250","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN ULLMANN WEALTH PARTNERS GROUP, LLC, FOCUS AND ODYF LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF ULLMANN WEALTH GROUP PARTNERS, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  ULLMANN WEALTH PARTNERS GROUP, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1941768,"HOWARD, PETER, SCHWING","",820015,09/01/1988,,"722 CONSTANTINOPLE ST.","","NEW ORLEANS","LA","United States","70115","N","MR HOWARD PARTICIPATES IN THE ACTIVE MANAGEMENT OF THE FIRM."
1963038,"PETROSINO, CHRISTOPHER, FRED","",4616990,02/26/2023,,"290 WOODCLIFF DRIVE","","FAIRPORT","NY","United States","14618","N","CHRISTOPHER PETROSINO WAS APPOINTED TO MNA'S EXECUTIVE COMMITTEE, WHICH OVERSEES THE BUSINESS OF MN'S OPERATING ENTITIES, INCLUDING RAINIER."
1963038,"BUSHALLOW, MARC, EDWARD","",3206747,01/01/2024,,"290 WOODCLIFF DRIVE","","FAIRPORT","NY","United States","14450","N","MEMBER OF MANNING & NAPIER'S EXECUTIVE COMMITTEE."
1935686,"MCDONALD, DAVID, KYLE","",2006671,10/21/2005,,"500 EAST REYNOLDS DRIVE","","RUSTON","LA","United States","71270","N","MR. MCDONALD IS THE CEO OF ARGENT FINANCIAL GROUP, THE HOLDING COMPANY FOR ARGENT ADVISORS, INC."
1937639,"O'HALLORAN, DANIEL, PATRICK","",1391521,05/01/2003,,"230 W. MONROE","SUITE 300","CHICAGO","IL","United States","60606","N","DAN IS CCO-A NON-CONTROL MANAGING MEMBER AND PART OF THE INVESTMENT COMMITTEE"
1937639,"GRADY, MICHAEL, ROBERT","",1392784,11/20/2002,,"MAIN STREET","4722","LISLE","IL","United States","60532","N","PRESIDENT NON-CONTROL MANAGING MEMBER AND CHIEF INVESTMENT OFFICER"
1937639,"KESSLER, KRISTOPHER, CHARLES","",4543640,08/01/2022,,"MAIN STREET","4722","LISLE","IL","United States","60532","N","VICE PRESIDENT, NON-CONTROL MANAGING MEMBER"
1954969,"Ahmed, Syed, Shiraz","",6801190,08/25/2022,,"5-600 MATHESON BLVD","","MISSISSAUGA, ON","","Canada","L5R 4B8","N","OWNER/CCO"
1962112,"Hall, Kim, Meyer","",7012215,01/01/2020,,"262 NW POLK AVE","","CORVALLIS","OR","United States","97330","N","25% PARTNER"
1950692,"","GROOME HOLDINGS, LLC",,01/01/2015,,"1127-B HENDERSONVILLE ROAD","","ASHEVILLE","NC","United States","28803","N","REGISTRANT (COLTON GROOME FINANCIAL ADVISORS, LLC) IS A WHOLLY-OWNED SUBSIDIARY OF GROOME HOLDINGS, LLC (DBA COLTON GROOME & COMPANY)."
1935999,"","HARBOR FINANCIAL HOLDINGS LLC",,11/18/2014,,"4040 NE 2ND AVENUE","SUITE 401","MIAMI","FL","United States","33137","N","100% OWNERSHIP"
1963074,"","ARDEN ADVISORY LLC",301985,01/01/2022,10/31/2024,"","","","","","","Y","THEY ARE THE CO ADVISOR FOR ALPHA DIVERSIFIED FUND"
1971067,"SKRABAN, JEFFREY, MICHAEL","",4007834,07/25/2017,,"698 N. MAITLAND AVE.","SUITE 101","MAITLAND","FL","United States","32751","N","MANAGING MEMBER WIHT OWNERSHIP INTEREST INTHE FIRM.  ASSISTS IN THE DAY TO DAY BUSINESS  OPERATIONS FOR AIA."
1971067,"HOOD, THOMAS, WILLIAM","",5298915,07/25/2017,,"698 N. MAITLAND AVE.","SUITE 101","MAITLAND","FL","United States","32751","N","MANAGING MEMBER WITH OWNERSHIP INTEREST IN THE FIRM.  CCO ON BEHALF OF AIA.  ASSISTS IN DAY TO DAY BUSINESS OVERSIGHT FOR THE FIRM."
1958502,"","ROTHSCHILD & CO WEALTH & ASSET MANAGEMENT SAS",,03/16/2022,,"23 BIS, AVENUE DE MESSINE","","PARIS","","France","75008","N","ROTHSCHILD & CO WEALTH MANAGEMENT UK LIMITED'S PARENT IS ROTHSCHILD & CO WEALTH & ASSET MANAGEMENT SAS AS OF 16TH MARCH 2022. ROTHSCHILD & CO WEALTH MANAGEMENT UK LIMITED WAS SOLD BY ROTHSCHILD & CO CONTINUATION HOLDINGS AG TO ROTHSCHILD & CO WEALTH & ASSET MANAGEMENT SAS."
1922287,"NOLL, ERIC, WILSON","",2050994,10/01/2024,,"12 GILL ST","SUITE 5450","WOBURN","MA","United States","01801","N","MR. NOLL IS THE CHIEF EXECUTIVE OFFICER OF IQVESTMENT HOLDINGS, LLC. HE MAINTAINS NO DIRECT OWNERSHIP OR CONTROL OVER IQVESTMENT, LLC. HOWEVER, HE INDIRECTLY CONTROLS THE MANAGEMENT AND POLICIES OF IQVESTMENT THROUGH HIS LEADERSHIP ROLE AS CHIEF EXECUTIVE OFFICER OF THE PARENT COMPANY."
1956537,"","AAC CAPITAL, LLC",,05/16/2018,,"2814-A HILLCREEK DRIVE","","AUGUSTA","GA","United States","30909-5634","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN ASSET ADVISORS INVESTMENT MANAGEMENT, LLC, FOCUS AND AAC CAPITAL, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF ASSET ADVISORS INVESTMENT MANAGEMENT, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  ASSET ADVISORS INVESTMENT MANAGEMENT, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1942546,"","BFP MANAGEMENT, LLC",,09/01/2022,,"250 1ST AVENUE","SUITE 101","NEEDHAM","MA","United States","02494","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN BEAUMONT FINANCIAL ADVISORS, LLC, FOCUS AND BFP MANAGEMENT, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF BEAUMONT FINANCIAL ADVISORS, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  BEAUMONT FINANCIAL ADVISORS, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1969760,"","CHARLEVOIX MANAGEMENT LG LLC",,08/01/2013,,"625 KENMOOR AVE SE","SUITE 209","GRAND RAPIDS","MI","United States","49546","N","PURSUANT TO A MANAGEMENT AGREEMENT (""THE MANAGEMENT AGREEMENT"") BETWEEN LAFLEUR & GODFREY LLC, FOCUS AND CHARLEVOIX MANAGEMENT LG LLC, (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF LAFLEUR & GODFREY LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF LAFLEUR & GODFREY LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1955541,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/27/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
