"FilingID","Other Products and Services","Business Name"
1978385,"IN ADDITION TO INVESTMENT ADVICE, CAPITAL PLANNING LLC MAY PROVIDE PERSONAL/BUSINESS CONSULTING AND FAMILY LEGACY PLANNING SERVICES AS CLIENT NEEDS DICTATE, WHICH MAY INCLUDE ADVICE ON ISOLATED AREAS OF CONCERN FOR NON-SECURITIES RELATED MATTERS.",""
1975811,"INSURANCE PRODUCTS",""
1975939,"1.)LJI IS ALSO LICENSED AS A MORTGAGE BROKER (WITH THE STATE OF INDIANA). WE RECEIVE FLAT-FEE COMPENSATION FOR THESE SERVICES WHICH ARE SEPARATE AND DISTINCT FROM OUR ADVISORY BUSINESS. 2.) LJI ALSO SELLS INSURANCE PRODUCTS.",""
1976016,"FIXED AND REGISTERED INSURANCE PRODUCTS.","INSURANCE SALES THROUGH LICENSED ADVISORS, NAPLES INSURANCE STRATEGIES, LLC AND AMERICAN GLOBAL WEALTH MANAGEMENT, INC."
1976857,"REWBIX PROVIDES FREE LLM-BASED MARKET RESEARCH NEWS ON OUR WEBSITE (HTTPS://WWW.REWBIX.COM/INSIGHTS), WHICH INCLUDES INSIGHTS ON EARNINGS REPORTS, STOCK PERFORMANCE, AND MARKET NEWS, BUT DOES NOT INCLUDE TRADE RECOMMENDATIONS.",""
1976590,"BNYSC OFFERS SECURITIES AND INSURANCE PRODUCTS TO ITS CLIENTS WHO MAY ALSO BE ADVISORY CLIENTS, AND MAY WHOLESALE MUTUAL FUNDS TO FIRMS THAT ALSO SPONSOR WRAP FEE PROGRAMS FOR WHICH BNYSC PROVIDES INVESTMENT MANAGEMENT OR ADMINISTRATIVE SERVICES.","BNY ADVISOR SERVICES, BNY BROKERAGE SERVICES, BNY RETAIL SERVICES, BNY INSTITITIONAL SERVICES"
1976633,"PLEASE SEE THE ""TYPES OF BUSINESS"" ITEMIZED IN BOFA SECURITIES, INC.'S DETAILED REPORT (FROM THE FIRM'S FORM BD) AVAILABLE ON FINRA'S BROKERCHECK WEBSITE AT HTTPS://BROKERCHECK.FINRA.ORG.",""
1976653,"IN ADDITION TO ADVISORY SERVICES ACG ALSO PROVIDES PARTICIPANT EDUCATION, PLAN PRICING AND MARKETING SERVICES, GENERAL FINANCIAL WELLNESS PROGRAMS, PLAN DESIGN AND GENERAL PLAN CONSULTING SERVICES.",""
1976125,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1976729,"IMPLEMENTATION OF INSURANCE SALES","INDIVIDUAL NAME / CAPACITY"
1976597,"KELLY FINANCIAL GROUP, LLC IS A LICENSED INSURANCE PRODUCER",""
1977349,"UPTIQ FACICLITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. OUR AFFILIATE, FOCUS RISK SOUTIONS, LLC ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY.  DUE TO SPACE CONSTRAINTS, PLEASE REFER TO SCHEDULE D MISC. FOR MORE INFORMATION",""
1977567,"PROVIDE PRIVATE-LABELING SERVICES FOR RESEARCH PROVIDED TO CLIENT BANKS AND TRUST COMPANIES.",""
1977660,"THE FIRM IS A REGISTERED BROKER/DEALER AND INSURANCE AGENCY OFFERING SECURITIES AND INSURANCE PRODUCTS",""
1976808,"DEBT SOURCING, PROPERTY MANAGEMENT, CONSTRUCTION MANAGEMENT, DEVELOPMENT, DUE DILIGENCE, FUND ADMINISTRATION, ACQUISITIONS, INSURANCE","BRIDGE FUND FINANCIAL SERVICES LLC, BRIDGE INVESTMENT GROUP RISK MANAGEMENT, INC., BRIDGE COMMERCIAL REAL ESTATE LLC."
1981674,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1977767,"MUTUAL FUND AND EXCHANGE-TRADED FUND ADMINISTRATION, FUND ACCOUNTING, COMPLIANCE SERVICES AND SHAREHOLDER SERVICES TO AFFILLIATED FUNDS",""
1982050,"IMPLEMENTATIONS OF COMMISSIONABLE SECURITIES AND INSURANCE RECOMMENDATIONS","INDIVIDUAL CAPACITY OF ADVISORY PERSONS / ALERA GROUP"
1982057,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1982162,"INSURANCE PRODUCTS (FIXED, HEALTH, LIFE INSURANCE, EQUITY INDEXED ANNUITY, FIXED ANNUITY, VARIABLE ANNUITY), COMMISSION BASED INVESTMENT PRODUCTS - LOAD MUTUAL FUNDS, STOCKS, BONDS, ETFS (IN BROKERAGE ACCOUNT), FINANCIAL PLANNING SERVICES, ALTS",""
1979608,"INSURANCE PRODUCTS AND BROKERAGE SERVICES.",""
1982258,"FIXED INSURANCE PRODUCTS INCLUDING FIXED LIFE INSURANCE, FIXED ANNUITIES, LONG TERM CARE INSURANCE AND DISABILITY INSURANCE",""
1982298,"LIFE INSURANCE, DISABILITY INSURANCE, AND ANNUITIES.",""
1981789,"COLUMBIA BENEFITS, LLC PROVIDES PENSION ADMINISTRATION RECORD KEEPING SERVICES FOR CLIENTS.",""
1981934,"INSURANCE SERVICES - ANNUITIES",""
1981348,"INSURANCE SERVICES AND TAX SERVICES",""
1985417,"THROUGH AN INDEPENDENT CONTRACTOR, HEIKE LAW OFFICES LLC, GVA CLIENTS MAY ENTER INTO CERTAIN LEGAL SERVICES AGREEMENTS. CLIENTS MAY ENTER INTO AN AGREEMENT WITH INDEPENDANT CONTRACTOR NORTHPOINT ACCOUNTING & TAX TO RECEIVE ACCOUNTING AND TAX SERVICES.",""
1966474,"REGISTERED INVESTMENT ADVISER REPRESENTATIVES OF THE CARLSON FINANCIAL ARE LICENSED TO SELL INSURANCE PRODUCTS INCLUDING MEDICARE SUPPLEMENTS, LIFE, LONG TERM CARE AND FIXED INDEXED ANNUITIES TO CLIENTS OF THE FIRM.",""
1985480,"SIMON QUICK ADVISORS, LLC PROVIDES FOR A FEE ADMINISTRATIVE AND BILL-PAYING SERVICES AND/OR TAX PLANNING AND COMPLIANCE SERVICES TO SOME CLIENTS THAT HAVE A NEED AND DESIRE FOR SAID SERVICES.",""
1981546,"SAME AS 6.B.(2).",""
1983611,"SEE SECTION 6.B.(2) DESCRIPTION.",""
