"FilingID","Other Products and Services","Business Name"
1947099,"FAMILY OFFICE SERVICES, INCLUDING ASSISTANCE WITH BANKING, ACCOUNTING, TAX FILINGS, ESTATES AND WILLS, LEGAL, INSURANCE, REAL ESTATE, MARKETING, CONCIERGE SERVICES, AND BUSINESS FORMATION AND MANAGEMENT.","AUGUST GROUP LEGACY AUGUST GROUP LIFESTYLE"
1947128,"LIFE INSURANCE PRODUCTS AND FIXED ANNUITIES.",""
1945035,"ADVISORS OF MAINSAIL FINANCIAL GROUP ARE LICENSED INSURANCE PRODUCERS AND SELL INSURANCE PRODUCTS FOR WHICH THEY ARE PAID A COMMISSION.",""
1947268,"FIXED LIFE INSURANCE PRODUCTS, FIXED ANNUITIES, HEALTH INSURANCE, LTC","N/A"
1938662,"INSURANCE PRODUCTS","REAL TALK INSURANCE SOLUTIONS, LLC"
1939501,"CORNERSTONE PROVIDES ADDITIONAL FEE-BASED SCOPE OF WORK PROJECTS FOR RETIREMENT PLAN SPONSORS RELATING TO PLAN DESIGN AND VENDOR MANAGEMENT AS WELL AS PHILANTHROPIC CONSULTING TO NOT-FOR-PROFIT ORGANIZATIONS.",""
1947325,"INSURANCE PRODUCTS & SERVICES. COMMISSIONABLE SECURITIES SALES THROUGH PRIVATE CLIENT SERVICES, LLC, MEMBER FINRA/SIPC.",""
1943292,"THE SALE OF SECURITIES RELATED PRODUCTS AND SERVICES AND INSURANCE PRODUCTS AND SERVICES",""
1947345,"WE OFFER ADVICE ON AND ACCESS TO INSURANCE PRODUCTS.",""
1947364,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1947391,"INSURANCE SALES",""
1938914,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1945944,"RECOMMENDATION OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1935086,"LIFE INSURANCE, LONG TERM CARE INSURANCE, AND FIXED/INDEXED ANNUITIES",""
1938571,"SELECT IAR'S ARE REGISTERED REPRESENTATIVES AND EARN COMMISSIONS ON SECURITIES PRODUCTS THEY SELL. RMR IS ALSO A BUSINESS CONSULTANT OFFERING NON-SECURITIES PRODUCTS AND AN INSURANCE AGENCY SELLING INSURANCE PRODUCTS.",""
1934729,"INSURANCE PRODUCTS",""
1933000,"DIRECT DISTRIBUTION OF OFFSHORE FUNDS AND PRIVATE EQUITY. ONLY OFFSHORE FOR NON-US CLIENTS","PROALTUS CAPITAL GROUP"
1938659,"OUR INVESTMENT ADVISOR REPRESENTATIVES ARE ALSO REGISTERED REPRESENTATIVES AND OFFER SECURITIES THROUGH UNITED PLANNERS.  MANY OF THE REPRESENTATIVES OF THE FIRM ARE LICENSED INSURANCE AGENTS OFFERING LIFE, HEALTH, DISABILITY INSURANCE PRODUCTS.","SECURITIES AND INSURANCE SALES ARE DONE THROUGH UNITED PLANNERS FINANCIAL SERVICES OF AMERICA, WHICH IS AN UNAFFILIATED COMPANY."
1937854,"LIFE INSURANCE PRODUCTS","N/A"
1929908,"FINANCIAL PLANNING AND INSURANCE",""
1934213,"UPTIQ AND FLOURISH FACILITATE CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. AFFILIATE, FOCUS RISK SOLUTIONS, MAKES REFERRALS TO LICENSED INSURANCE BROKERS- DUE TO SPACE CONSTRAINTS, SEE SCHEDULE D.",""
1934214,"FINANCIAL WELLNESS TOOLS",""
1932130,"ATALA MANAGEMENT PROVIDES BUSINESS MANAGEMENT SERVICES",""
1931077,"COMMISSIONABLE INSURANCE AND SECURITIES","INDIVIDUAL NAME/CAPACITY"
1932662,"INSURANCE AND SECURITIES PRODUCTS",""
1934810,"CLIENTS OF THE FIRM MAY PURCHASE COMMISSION-BASED PRODUCTS FROM AS RECOMMENDED BY ASSOCIATED PERSONS IN THEIR SEPARATE ROLES AS REGISTERED REPRESENTATIVES OF THE AFFILIATED BROKER-DEALER.",""
1932872,"TAX PREPARATION SERVICES",""
1935404,"TERM LIFE INSURANCE",""
1936237,"IMPLEMENTATION OF INSURANCE SALES AN COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PURSHE KAPLAN (PKS)"
1930006,"LICENSED AND APPOINTED ASSOCIATES (INCLUDING FIRM MANAGEMENT) OFFER ADVISORY CLIENTS INSURANCE PRODUCTS AND SERVICES VIA UNAFFILIATED ISSUERS.","ADVISORNET INSURANCE"
1936824,"INCOMPASS FINANCIAL PARTNERS' ADVISORS MAY ALSO BE INDEPENDENT LICENSED INSURANCE AGENTS AND/OR REGISTERED REPS FOR A BROKER/DEALER. AS SUCH, THEY MAY OFFER INSURANCE PRODUCTS OR SECURITIES TO CLIENTS OF THE FIRM, FOR WHICH THEY MAY RECEIVE COMMISSIONS.",""
1938994,"(1) FINANCIAL PLANNING AND/OR CONSULTING SERVICES ON A STAND-ALONE SEPARATE FEE BASIS. (2) PENSION CONSULTING TO COMPANY SPONSORED RETIREMENT PLANS",""
1939005,"HERITAGE FINANCIAL PLANNING OFFERS ADDITIONAL SERVICES SUCH AS COLLEGE ADMISSIONS PLANNING, SOCIAL SECURITY AND MEDICARE PLANNING, TAX PLANNING, ESTATE PLANNING, AND INSURANCE PLANNING THROUGH ITS WEALTH ENHANCEMENT TEAM.",""
1935409,"RECOMMENDATION OF COMMISSIONABLE INVESTMENTS AND INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1931880,"FIXED ANNUITIES, LIFE INSURANCE AND LONG TERM CARE INSURANCE","JAMES W CLARK , INDEPENDENT AGENT"
1936481,"IMPLEMENTATIONS OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INSURANCE SALES IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH LPL"
1925717,"PERSONALIZED FINANCIAL PLANNING AND INVESTMENT MANAGEMENT FOR INDIVIDUALS, FAMILIES AND CHARITABLE ORGANIZATIONS, FOR WHICH ONLY FEES ARE CHARGED",""
1938670,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1938388,"HEALTH AND LIFE INSURANCE",""
1939149,"MML INVESTMENT ADVISERS PROVIDES GENERAL ADMINISTRATIVE SERVICES TO THE MASSMUTUAL FUNDS, INCLUDING THROUGH SUB-ADMINISTRATION ARRANGEMENTS WITH MASSMUTUAL AND AN UNAFFILIATED SERVICE PROVIDER.",""
1932241,"OUR FIRM ONLY PROVIDES INVESTMENT ADVICE. HOWEVER, PERSONS PROVIDING INVESTMENT ADVICE ON BEHALF OF OUR FIRM, IN THEIR SEPARATE CAPACITY AS AN OUTSIDE BUSINESS ACTIVITY, MAY BE LICENSED AS INDEPENDENT INSURANCE AGENTS.",""
1939286,"RANDOLPH FARM OPERATIONS - THE RANDOLPH COMPANY OWNS A FARM OPERATION AS A SUBSIDIARY. ADMIN AND CONSULTING SERVICES - NEGOTIATED HOURLY FEE","RANDOLPH FARM OPERATIONS"
1929696,"INSURANCE PRODUCTS",""
1934029,"INSURANCE SALES",""
1939869,"INSURANCE PRODUCTS",""
1935468,"MUTUAL FUNDS, VARIABLE INSURANCE PRODUCTS AND OTHER SECURITIES",""
1930480,"INSURANCE AND BROKERAGE PRODUCTS","REGISTER FINANCIAL ASSOCIATES"
1940201,"OFFER FINANCIAL PLANNING AND FINANCIAL ORGANIZATION SERVICES FOR A FIXED OR HOURLY FEE.",""
1929260,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1940320,"TAX PREPARATION  AND CROSS BORDER FINANCIAL PLANNING",""
1939521,"FUND ADMINISTRATION",""
1927864,"MEMBERS OF RSG INVESTMENTS WILL SELL INSURANCE AS LICENSED INSURANCE AGENTS","RETIREMENT SOLUTIONS GROUP"
1939405,"THROUGH AN INDEPENDENT CONTRACTOR, HEIKE LAW OFFICES LLC, GVA CLIENTS MAY ENTER INTO CERTAIN LEGAL SERVICES AGREEMENTS. CLIENTS MAY ENTER INTO AN AGREEMENT WITH INDEPENDANT CONTRACTOR NORTHPOINT ACCOUNTING & TAX TO RECEIVE ACCOUNTING AND TAX SERVICES.",""
1939340,"ON OCCASION, MAY ASSIST WITH THE PURCHASE OF AN INSURANCE PRODUCT (E.G., LIFE INSURANCE, FIXED ANNUITY).","SHUB & COMPANY, LLC"
1937081,"D.A. DAVIDSON & CO. MAINTAINS CORPORATE INSURANCE LICENSES IN VARIOUS STATES AND IS INVOLVED IN THE SALE OF LIFE INSURANCE, VARIABLE AND FIXED ANNUITIES PRODUCTS THROUGH ITS AGENTS WHO ARE SPONSORED BY VARIOUS INSURANCE COMPANIES.",""
1939506,"FAMILY OFFICE SERVICES",""
1939549,"FAMILY OFFICE SERVICES - BILL PAYING, BOOK KEEPING, RECORD KEEPING, ASSISTANCE WITH BUDGETING AND CASH FLOW MANAGEMENT - FINANCIAL PLANNING AND ASSISTING ENTREPRENEURS WITH SUCCESSION PLANNING",""
1940433,"FOR A COMPLETE DESCRIPTION OF OTHER PRODUCTS AND SERVICES, SEE SCH. D, MISCELLANEOUS.",""
1940459,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1940461,"IMPLEMENTATION OF INSURANCE SALES, AND TAX PREPARATION","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1930922,"PRIVATE WEALTH MANAGEMENT ADVISOR AGREEMENT WITH ENVESTNET. A 3RD PARTY INVESTMENT MANAGEMENT PLATFORM. REPORTING AND CONSOLIDATION SERVICES THROUGH ADVENT (BLACK DIAMOND).",""
1930575,"APPROPRIATELY LICENSED AND APPOINTED ASSOCIATES OF THE FIRM (INCLUDING FIRM MANAGEMENT) MAY OFFER CLIENTS INSURANCE COVERAGE/ANNUITY PRODUCTS FROM UNAFFILIATED CARRIERS.","N/A"
1940478,"BROKERAGE SERVICES AND INSURANCE PRODUCTS",""
1939899,"INSURANCE SERVICES AND COMMISSIONABLE INVESTMENT PRODUCTS","TERRA WEALTH RISK MANAGEMENT LLC"
1938564,"FINANCIAL PLANNING AND CONSULTING SERVICES RANGING FROM CASH BUDGETING TO LIFESTYLE MANAGEMENT SERVICES.",""
1936450,"IMPLEMENTATION OF COMMISSIONABLE PRODUCTS AND INSURANCE SALES.","INSURANCE IMPLEMENTED THROUGH THE INDIVIDUAL, COMMISSIONABLE SECURITIES THROUGH CALTON & ASSOCIATES, INC."
1926869,"INSURANCE PRODUCTS AND SERVICES","INDIVIDUAL CAPACITY"
1939142,"RECOMMENDATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS.","INDIVIDUAL CAPACITY / OSAIC WEALTH, INC."
1938666,"CLIENTS MAY BE REFERRED TO OTHER NON-FINANCIAL SERVICES PROVIDED BY THIRD PARTIES AND RECEIVE COMPENSATION FROM THOSE THIRD PARTIES FOR THE REFERRALS.",""
1939581,"CONSULTING SERVICES, AS LISTED IN ITEM 6.B(2).",""
1920751,"IN ADDITION TO PROVIDING INVESTMENT ADVISORY AND FINANCIAL PLANNING SERVICES, PREMIER WEALTH ADVISORS ALSO PROVIDES INCOME TAX PREPARATION AND ADVICE.",""
1939655,"FIXED ANNUITIES, LIFE INSURANCE AND LONG TERM CARE INSURANCE","JAMES W CLARK , INDEPENDENT AGENT"
1939759,"REGISTRANT OCCASIONALLY PROVIDES BROAD-BASED FINANCIAL PLANNING ADVICE, DATE-OF-DEATH VALUATIONS FOR ESTATE RESOLUTIONS, AND INSURANCE PRODUCTS.",""
1932876,"IMPLEMENTATION OF COMMISSIONABLE INSURANCE RECOMMENDATIONS.","INSURANCE RECOMMENDATIONS ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1940665,"FIXED-INSURANCE PRODUCTS, LIFE INSURANCE AND LONG-TERM CARE","FLP INSURANCE SERVICES"
1933774,"INSURANCE PRODUCTS/SERVICES",""
1938310,"MUTUAL FUNDS AND ANNUITIES. LIFE INSURANCE, DISABILITY INSURANCE, MEDICAL INNSURANCE AND LONG TERM CARE INSURANCE.",""
1928531,"OUR FIRM'S ADVISORY PERSONNEL ARE REGISTERED REPRESENTATIVES OF A BROKER/DEALER. THEY ARE ALSO INSURANCE AGENTS. AS SUCH THEY MAY SELL SECURITIES AND INSURANCE PRODUCTS TO ADVISORY CLIENTS.",""
1934570,"INSURANCE PRODUCTS & TAX PREPARATION SERVICES","CCM INSURANCE, LLC - SEE ITEM 7"
1940158,"BROKER DEALER, INSURANCE",""
1929128,"CANNON & COMPANY, LLP MAY PREPARE TAX RETURNS FOR CURRENT CANNON WEALTH MANAGEMENT SERVCIES, LLC CLIENTS FOR A FEE","TAX PLANNING & PREPARATION SERVICES ARE PROVIDED UNDER CANNON & COMPANY, LLP, OWNED BY OWNERS OF CANNON WEALTH MGMT SVCS"
1933448,"RECOMMENDATION AND IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES","INSURANCE SALES ARE IMPLEMENTED THRU INDIVIDUAL AND COMMISSIONABLE SECURITIES THRU IDIVIDUL/PURSHE KAPLAN STERLING INVESTMENTS"
1929542,"INSURANCE PRODUCTS",""
1931838,"WE OFFER TAX PLANNING AND ESTATE PLANNING SERVICES THROUGH AN UNAFFILIATED 3RD PARTY.",""
1935010,"FINANCIAL PLANNING, PENSION CONSULTING, AND INSURANCE SALES",""
1941441,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1944160,"TAX PREPARATION.",""
1943815,"INSURANCE PRODUCTS","N/A"
1932833,"TAX RETURN PREPARATION, INSURANCE AND INVESTMENT PRODUCTS",""
1943997,"WE ARE ALSO LICENSED INSURANCE BROKERS, PROVIDING LIFE, DISABILITY, LONG-TERM CARE INSURANCE, AND EMPLOYEE BENEFITS.","CAPITAL INDEPENDENT INSURANCE SERVICES, LLC"
1945189,"WE ARE ALSO LICENSED INSURANCE BROKERS, PROVIDING LIFE, DISABILITY, LONG-TERM CARE INSURANCE, AND EMPLOYEE BENEFITS.","CAPITAL INDEPENDENT INSURANCE SERVICES, LLC"
1941098,"TAX AND ACCOUNTING SERVICES, INSURANCE PRODUCTS",""
1947556,"RECOMMENDATION OF COMMISSIONABLE INVESTMENTS AND INSURANCE PRODUCTS","INDIVIDUAL CAPACITY; CADARET, GRANT & CO., INC"
1947214,"IMPLEMENTATION OF COMMISSIONABLE INSURANCE SALES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL."
1939422,"AB2 CAPITAL PROVIDES FAMILY OFFICE MANAGEMENT SERVICES INCLUDING ACTING AS A CHIEF INVESTMENT OFFICER WITH RESPECT TO THE  INVESTMENTS IN SECURITIES AND OTHER ASSETS.",""
1941598,"LIFE AND HEALTH INSURANCE",""
1946317,"FIORI FINANCIAL AND ITS ASSOCIATED PERSONS PROVIDE PROPERTY MANAGEMENT SERVICES THROUGH FFG REALTY, LLC TO CERTAIN OF THE FIRM'S CLIENTS FOR SEPARATE COMPENSATION.",""
1943740,"INSURANCE PRODUCTS AS AN INDEPENDENT INSURANCE AGENT.",""
1942528,"LIFE INSURANCE",""
1931003,"TAX PREPARATION",""
1941555,"LPL ACTS AS A BROKER-DEALER TO ADVISORY CLIENTS AND SELLS SECURITIES AND BROKERAGE SERVICES AS A BROKER-DEALER TO ADVISORY CLIENTS. LPL MAY SELL INSURANCE PRODUCTS TO CUSTOMERS WHO ARE ALSO ADVISORY CLIENTS OF LPL.",""
1941741,"ADVISORY TECHNOLOGY PLATFORM, RECONCILIATION SERVICES, INVESTMENT RESEARCH REPORTS, ACCOUNT AGGREGATION, PORTFOLIO MANAGEMENT SOFTWARE, BILLING SERVICES AND PERFORMANCE CALCULATIONS.",""
1937354,"ADVISORY TECHNOLOGY PLATFORM, RECONCILIATION SERVICES, INVESTMENT RESEARCH REPORTS, ACCOUNT AGGREGATION, PORTFOLIO MANAGEMENT SOFTWARE, BILLING SERVICES AND PERFORMANCE CALCULATIONS.",""
1929548,"LIFE INSURANCE, AUTO INSURANCE, PROPERTY AND CASUALTY INSURANCE.",""
1941756,"FIRM'S AFFILIATE OFFERS AN ADVISORY TECHNOLOGY PLATFORM FOR MANAGING THE WEALTH ADVISORY LIFECYCLE-INCLUDING PROPOSAL/ONBOARDING, RESEARCH, MODEL MGMT, PORTFOLIO ACCOUNTING, BILLING, TRADE ORDER MNGMNT, OPERATIONS, REPORTING, AND PERFORMANCE ANALYTICS.",""
1941842,"FIXED LIFE INSURANCE PRODUCTS, FIXED ANNUITIES, HEALTH INSURANCE, LTC","N/A"
1943813,"FINANCIAL AND ESTATE PLANNING, TAX RETURN PREPARATION AND ACCOUNTING SERVICES, AND BUSINESS PLANNING ADVICE.",""
1939699,"WE PROVIDE SELF-SERVICE REFERRAL SERVICES",""
1945246,"SOME REPRESENTATIVES OF THE FIRM ARE LICENSED INDEPENDENT INSURANCE AGENTS AND MAY OFFER INSURANCE PRODUCTS TO CLIENTS. SOME REPRESENTATIVE OF THE FIRM ARE REGISTERED REPRESENTATIVES OF A NON-AFFILIATED BROKER DEALER AND MAY OFFER SECURITIES TO CLIENTS.",""
1947833,"THE REGISTRANT ALSO PROVIDES THE FOLLOWING SERVICES AND PRODUCTS: PERFORMANCE MEASUREMENT REPORTING, INTERNET ACCESS TO SELECTED RESEARCH REPORTS AND INVESTMENT MANAGER DATABASES, AND ACCESS TO A PERFORMANCE BENCHMARKING CALCULATOR.",""
1947867,"PROVIDE INSURANCE PRODUCTS",""
1937912,"MUTUAL FUND SHARES, FACE-AMOUNT CERTIFICATES, FIXED AND VARIABLE ANNUITIES, FIXED AND VARIABLE LIFE INSURANCE, 529 PLANS, CLOSED-END FUNDS, PREFERRED SECURITIES. SEE SCHEDULE D-MISCELLANEOUS FOR ADDITIONAL PRODUCTS AND SERVICES.",""
1943594,"THE FIRM IS A REGISTERED BROKER/DEALER AND INSURANCE AGENCY OFFERING SECURITIES AND INSURANCE PRODUCTS",""
1927944,"PROVIDE INSURANCE SERVICES",""
1944155,"LIFE INSURANCE, LTC INSURANCE","STRATEGIC INSURANCE GROUP"
1940069,"TAX PREPARATION, INSURANCE, ANNUITY PRODUCTS.  THE FIRM ALSO INTRODUCES CLIENTS AND OTHERS SEEKING SAVINGS ACCOUNTS.","MRA TAX SERVICES, LLC"
